user,event,invited,timestamp,interested,not_interested
1680807465,1092072561,0,2012-10-02 13:20:55.696000+00:00,0,0
1696361679,719337372,0,2012-09-26 04:23:32.085000+00:00,1,0
1696361679,496131340,0,2012-09-26 04:22:18.853000+00:00,1,0
1696361679,2728427768,0,2012-09-26 04:22:18.853000+00:00,0,0
1696361679,4252287704,0,2012-09-26 04:22:18.853000+00:00,0,0
1696361679,1907550340,0,2012-09-26 04:22:18.853000+00:00,0,0
1696361679,563395736,0,2012-09-26 04:22:18.853000+00:00,0,0
1696361679,974347338,0,2012-09-26 04:22:18.853000+00:00,0,0
1696361679,2626540872,0,2012-09-26 04:22:19.923000+00:00,1,0
1696361679,582672945,0,2012-09-26 04:22:20.965000+00:00,1,0
1696361679,1205670273,0,2012-09-26 04:23:18.387000+00:00,1,0
1696361679,3929507420,0,2012-09-26 04:23:18.417000+00:00,1,0
1697527574,2149464820,0,2012-11-01 07:30:26.171000+00:00,0,0
1697527574,2007279414,0,2012-11-01 07:30:26.171000+00:00,0,0
1697527574,3309338938,0,2012-11-01 07:30:26.171000+00:00,0,0
1697527574,1076364848,0,2012-11-01 07:30:26.171000+00:00,1,0
1697527574,1269035551,0,2012-11-01 07:30:26.171000+00:00,0,0
1697527574,1902753965,0,2012-11-01 07:30:26.171000+00:00,0,0
1701323236,3113793753,0,2012-11-13 02:07:29.567000+00:00,0,0
1701323236,3190717208,0,2012-11-13 02:07:29.567000+00:00,0,0
1701323236,1218703283,0,2012-11-13 02:07:29.567000+00:00,0,0
1701323236,2663748542,0,2012-11-13 02:07:29.567000+00:00,1,0
1701323236,1212611096,0,2012-11-13 02:07:29.567000+00:00,0,0
1701323236,2344431772,0,2012-11-13 02:07:29.567000+00:00,0,0
1701323236,462519665,0,2012-10-30 03:45:23.405000+00:00,1,0
1701323236,4253071998,0,2012-10-30 03:45:23.405000+00:00,0,0
1701323236,1699561506,0,2012-10-30 03:45:23.405000+00:00,0,0
1701323236,780696608,0,2012-10-30 03:45:23.405000+00:00,0,0
1701323236,4048136503,0,2012-10-30 03:45:23.405000+00:00,0,0
1701323236,859536802,0,2012-10-30 03:45:23.405000+00:00,0,0
1703562892,2615365977,0,2012-10-27 19:33:09.684000+00:00,1,0
1703562892,834360181,0,2012-10-27 19:32:38.980000+00:00,0,0
1703562892,3797841998,0,2012-10-27 19:32:38.980000+00:00,0,0
1703562892,78018780,0,2012-10-27 19:32:38.980000+00:00,1,0
1703562892,2424001534,0,2012-10-27 19:32:38.980000+00:00,0,0
1703562892,3022634670,0,2012-10-27 19:32:38.980000+00:00,0,0
1703562892,13620896,0,2012-10-27 19:32:38.980000+00:00,0,0
1703748926,705975374,0,2012-08-24 23:04:20.226000+00:00,0,0
1703748926,595203672,0,2012-08-24 23:04:20.226000+00:00,0,0
1703748926,3552818627,0,2012-08-24 23:04:20.226000+00:00,0,0
1703748926,604889701,0,2012-08-24 23:04:20.226000+00:00,0,0
1703748926,2637341381,0,2012-08-24 23:04:20.226000+00:00,0,0
1703748926,2951156726,0,2012-08-24 23:04:20.226000+00:00,1,0
1707093494,2415873572,0,2012-10-27 09:04:46.003000+00:00,1,0
1707093494,2806565970,0,2012-10-27 09:03:53.237000+00:00,0,0
1707093494,559618821,0,2012-10-27 09:03:53.237000+00:00,0,0
1707093494,2120779072,0,2012-10-27 09:03:53.237000+00:00,0,0
1707093494,1448086840,0,2012-10-27 09:03:53.237000+00:00,0,0
1707093494,1488068589,0,2012-10-27 09:03:53.237000+00:00,0,0
1707093494,217634693,0,2012-10-27 09:03:53.237000+00:00,1,0
1707278925,1841503354,0,2012-10-27 06:32:29.096000+00:00,0,0
1707278925,616825218,0,2012-10-27 06:32:29.096000+00:00,0,0
1707278925,1973916091,0,2012-10-27 06:32:29.096000+00:00,0,0
1707278925,1601281862,0,2012-10-27 06:32:29.096000+00:00,0,0
1707278925,154173769,0,2012-10-27 06:32:29.096000+00:00,0,0
1707278925,1297375856,0,2012-10-27 06:32:29.096000+00:00,1,0
1707278925,2822548338,0,2012-10-27 06:32:41.743000+00:00,1,0
1710009181,4205397757,0,2012-09-28 13:59:35.795000+00:00,1,0
1710009181,3985523814,0,2012-09-28 13:58:39.759000+00:00,0,0
1710009181,2363481591,0,2012-09-28 13:58:39.759000+00:00,0,0
1710009181,1221934300,0,2012-09-28 13:58:39.759000+00:00,0,0
1710009181,604068853,0,2012-09-28 13:58:39.759000+00:00,1,0
1710009181,3154940382,0,2012-09-28 13:58:39.759000+00:00,0,0
1710009181,2086300822,0,2012-09-28 13:58:39.759000+00:00,0,0
1711604959,12957499,0,2012-11-11 23:02:39.089000+00:00,0,0
1711604959,4070745483,0,2012-11-11 23:02:39.089000+00:00,0,0
1711604959,1398858039,0,2012-11-11 23:02:39.089000+00:00,0,0
1711604959,1061572648,0,2012-11-11 23:02:57.844000+00:00,1,0
1711604959,236468864,0,2012-11-11 23:02:39.089000+00:00,0,0
1711604959,2384973677,0,2012-11-11 23:03:28.516000+00:00,1,0
1711604959,839562268,0,2012-11-11 23:03:05.938000+00:00,1,0
1711604959,3471887257,0,2012-11-11 23:03:34.120000+00:00,1,0
1711604959,1565892252,0,2012-11-11 23:02:39.089000+00:00,1,0
1716727029,1269035551,0,2012-11-01 07:56:34.840000+00:00,0,0
1716727029,2996923495,0,2012-11-01 07:56:34.840000+00:00,0,0
1716727029,3849306291,0,2012-11-01 07:56:34.840000+00:00,0,0
1716727029,1902753965,0,2012-11-01 07:56:34.840000+00:00,0,0
1716727029,1076364848,0,2012-11-01 07:56:34.840000+00:00,1,0
1716727029,2007279414,0,2012-11-01 07:56:34.840000+00:00,0,0
1716791097,2811628790,0,2012-11-11 09:58:57.414000+00:00,0,0
1716791097,881329056,0,2012-11-11 09:58:57.414000+00:00,0,0
1716791097,2438954856,0,2012-11-11 09:58:57.414000+00:00,0,0
1716791097,2655011333,0,2012-11-11 09:58:57.414000+00:00,1,0
1716791097,2046775840,0,2012-11-11 09:59:14.518000+00:00,1,0
1716791097,278426484,0,2012-11-11 09:58:57.414000+00:00,0,0
1716791097,2507151007,0,2012-11-11 09:58:57.414000+00:00,0,0
1717882536,2237079226,0,2012-10-27 09:43:13.564000+00:00,0,0
1717882536,2130616732,0,2012-10-27 09:43:13.564000+00:00,0,0
1717882536,1132785258,0,2012-10-27 09:43:13.564000+00:00,0,0
1717882536,1212947698,0,2012-10-27 09:43:13.564000+00:00,0,0
1717882536,2415873572,0,2012-10-27 09:43:13.564000+00:00,0,0
1717882536,2643833505,0,2012-10-27 09:43:13.564000+00:00,1,0
1720019070,910169576,0,2012-10-31 06:34:10.944000+00:00,0,0
1720019070,516796945,0,2012-10-31 06:34:10.944000+00:00,0,0
1720019070,2007279414,0,2012-10-31 06:34:10.944000+00:00,0,0
1720019070,1269035551,0,2012-10-31 06:34:10.944000+00:00,0,0
1720019070,2498491194,0,2012-10-31 06:34:10.944000+00:00,0,0
1720019070,1816813281,0,2012-10-31 06:34:10.944000+00:00,1,0
1721715566,1980308275,0,2012-10-28 02:24:28.164000+00:00,0,0
1721715566,2506160720,0,2012-10-28 02:24:28.164000+00:00,0,0
1721715566,3090997583,0,2012-10-28 02:24:28.164000+00:00,0,0
1721715566,2604742516,0,2012-10-28 02:24:28.164000+00:00,0,0
1721715566,2979995541,0,2012-10-28 02:24:28.164000+00:00,1,0
1721715566,4106103231,0,2012-10-28 02:24:28.164000+00:00,0,0
1724694030,1036837546,0,2012-10-29 05:37:50.644000+00:00,0,0
1724694030,3968395368,0,2012-10-29 05:37:50.644000+00:00,0,0
1724694030,4140154751,0,2012-10-29 05:37:50.644000+00:00,0,0
1724694030,1095401609,0,2012-10-29 05:37:50.644000+00:00,0,0
1724694030,2286155514,0,2012-10-29 05:37:50.644000+00:00,0,0
1724694030,2803195749,0,2012-10-29 05:37:50.644000+00:00,1,0
1725995841,2979795424,0,2012-07-20 02:01:08.705000+00:00,1,0
1725995841,909515681,0,2012-07-20 02:00:09.684000+00:00,0,0
1725995841,3826870896,0,2012-07-20 02:00:09.684000+00:00,0,0
1725995841,510790020,0,2012-07-20 02:00:09.684000+00:00,0,0
1725995841,2138641915,0,2012-07-20 02:00:09.684000+00:00,0,0
1725995841,1056047835,0,2012-07-20 02:01:12.215000+00:00,1,0
1725995841,585474888,0,2012-07-20 02:00:09.684000+00:00,0,0
1725995841,311120320,0,2012-07-20 02:00:09.684000+00:00,1,0
1726345056,4092803548,0,2012-10-26 14:41:29.477000+00:00,0,0
1726345056,388038662,0,2012-10-26 14:41:29.477000+00:00,0,0
1726345056,2668685763,0,2012-10-26 14:41:29.477000+00:00,0,0
1726345056,1889293012,0,2012-10-26 14:41:29.477000+00:00,0,0
1726345056,2916175115,0,2012-10-26 14:41:29.477000+00:00,0,0
1726345056,4180619444,0,2012-10-26 14:41:29.477000+00:00,1,0
1728055600,3133046690,0,2012-09-20 04:45:49.207000+00:00,0,0
1728055600,466507834,0,2012-09-20 04:47:04.626000+00:00,1,0
1728055600,1249049803,1,2012-09-20 04:45:58.272000+00:00,1,0
1728055600,1715936677,1,2012-09-20 04:48:19.314000+00:00,1,0
1728055600,1993102668,0,2012-09-20 04:48:48.041000+00:00,1,0
1728055600,2534467685,0,2012-09-20 04:45:49.207000+00:00,0,0
1728055600,1417903688,1,2012-09-20 04:45:49.207000+00:00,0,0
1728055600,3200757190,0,2012-09-20 04:45:49.207000+00:00,0,0
1728055600,1499252056,1,2012-09-20 04:45:49.207000+00:00,1,0
1728055600,3559017589,0,2012-09-20 04:45:49.207000+00:00,0,0
1732120655,2373204206,0,2012-10-02 11:49:01.534000+00:00,0,0
1732120655,2529072432,0,2012-10-02 11:49:01.534000+00:00,0,0
1732120655,955398943,0,2012-10-02 11:49:01.534000+00:00,1,0
1732120655,1390707377,0,2012-10-02 11:49:01.534000+00:00,0,0
1732120655,1790004322,0,2012-10-02 11:49:01.534000+00:00,0,0
1732120655,1532377761,0,2012-10-02 11:49:01.534000+00:00,0,0
1732859563,1390707377,0,2012-10-02 09:37:28.336000+00:00,0,0
1732859563,2529072432,0,2012-10-02 09:37:28.336000+00:00,1,0
1732859563,955398943,0,2012-10-02 09:37:28.336000+00:00,0,0
1732859563,1532377761,0,2012-10-02 09:37:28.336000+00:00,0,0
1732859563,221202458,0,2012-10-02 09:37:28.336000+00:00,0,0
1732859563,462678883,0,2012-10-02 09:37:28.336000+00:00,0,0
1733709559,3637113727,0,2012-09-02 19:01:48.181000+00:00,1,0
1733709559,2903181201,0,2012-09-02 19:01:48.181000+00:00,0,0
1733709559,788812553,0,2012-09-02 19:01:48.181000+00:00,0,0
1733709559,1616502786,0,2012-09-02 19:01:48.181000+00:00,0,0
1733709559,3446267401,0,2012-09-02 19:01:48.181000+00:00,0,0
1733709559,945248517,0,2012-09-02 19:01:48.181000+00:00,0,0
1735204308,2024097466,0,2012-10-26 20:42:12.552000+00:00,0,0
1735204308,263582981,0,2012-10-26 20:42:12.552000+00:00,0,0
1735204308,498238691,0,2012-10-26 20:42:12.552000+00:00,0,0
1735204308,1588010656,0,2012-10-26 20:42:12.552000+00:00,0,0
1735204308,2604206550,0,2012-10-26 20:42:12.552000+00:00,0,0
1735204308,554561877,1,2012-10-26 20:42:12.552000+00:00,1,0
1737346733,328882352,0,2012-11-17 09:55:09.823000+00:00,1,0
1737346733,822419493,0,2012-11-17 09:55:09.823000+00:00,0,0
1737346733,2973510396,0,2012-11-17 09:55:09.823000+00:00,0,0
1737346733,2056660430,0,2012-11-17 09:55:09.823000+00:00,0,0
1737346733,2290279491,0,2012-11-17 09:55:09.823000+00:00,0,0
1737346733,2917794701,0,2012-11-17 09:55:09.823000+00:00,0,0
1737429301,3086836700,0,2012-09-09 16:52:32.317000+00:00,0,0
1737429301,3745079581,0,2012-09-09 16:52:32.317000+00:00,0,0
1737429301,1950524452,0,2012-09-09 16:52:32.317000+00:00,0,0
1737429301,1476967002,0,2012-09-09 16:52:32.317000+00:00,1,0
1737429301,4049703237,0,2012-09-09 16:52:32.317000+00:00,0,0
1737429301,1400053177,0,2012-09-09 16:52:32.317000+00:00,0,0
1741814612,1630022509,0,2012-11-04 04:51:39.972000+00:00,1,0
1741814612,125067550,0,2012-11-04 04:51:36.410000+00:00,0,0
1741814612,1857353638,0,2012-11-04 04:51:36.410000+00:00,0,0
1741814612,2320364565,0,2012-11-04 04:51:36.410000+00:00,0,0
1741814612,3792500746,0,2012-11-04 04:51:36.410000+00:00,0,0
1741814612,2153037761,0,2012-11-04 04:51:36.410000+00:00,1,0
1747042580,507353605,0,2012-09-04 19:23:49.166000+00:00,0,0
1747042580,4092689670,0,2012-09-04 19:23:49.166000+00:00,0,0
1747042580,931943556,0,2012-09-04 19:23:49.166000+00:00,0,0
1747042580,3500532250,0,2012-09-04 19:23:49.166000+00:00,0,0
1747042580,2375462089,0,2012-09-04 19:23:49.166000+00:00,0,0
1747042580,1642998,0,2012-09-04 19:23:49.166000+00:00,1,0
1747091728,2541197996,0,2012-09-30 03:27:19.152000+00:00,0,0
1747091728,3022311573,0,2012-09-30 03:27:19.152000+00:00,0,0
1747091728,1205670273,0,2012-09-30 03:27:19.152000+00:00,1,0
1747091728,2131379889,0,2012-09-30 03:27:19.152000+00:00,0,0
1747091728,1935724864,0,2012-09-30 03:27:19.152000+00:00,0,0
1747091728,10514104,0,2012-09-30 03:27:19.152000+00:00,0,0
1747471686,2205823082,0,2012-10-30 15:32:04.020000+00:00,1,0
1747471686,3538896788,0,2012-10-30 15:32:04.020000+00:00,0,0
1747471686,1387920247,0,2012-10-30 15:32:04.020000+00:00,0,0
1747471686,1850381877,0,2012-10-30 15:32:04.020000+00:00,0,0
1747471686,1750407174,0,2012-10-30 15:33:01.385000+00:00,1,0
1747471686,2212943097,0,2012-10-30 15:32:53.833000+00:00,1,0
1747471686,3763877798,0,2012-10-30 15:32:41.716000+00:00,1,0
1747471686,450130761,0,2012-10-30 15:32:04.020000+00:00,0,0
1747471686,3930077968,0,2012-10-30 15:32:04.020000+00:00,0,0
1747471686,933991919,0,2012-10-30 15:32:05.058000+00:00,1,0
1747573617,1205670273,0,2012-09-29 07:56:02.202000+00:00,1,0
1747573617,1092072561,0,2012-09-29 07:56:02.202000+00:00,0,0
1747573617,1628763650,0,2012-09-29 07:56:02.202000+00:00,0,0
1747573617,3830416827,0,2012-09-29 07:56:02.202000+00:00,0,0
1747573617,3575219411,0,2012-09-29 07:56:02.202000+00:00,0,0
1747573617,3454377311,0,2012-09-29 07:56:02.202000+00:00,0,0
1748492203,1529554640,0,2012-10-29 09:32:13.918000+00:00,1,0
1748492203,3047285147,0,2012-10-29 09:32:13.918000+00:00,0,0
1748492203,959243663,0,2012-10-29 09:33:37.426000+00:00,1,0
1748492203,1448086840,0,2012-10-29 09:32:13.918000+00:00,0,0
1748492203,3760762503,0,2012-10-29 09:32:13.918000+00:00,0,0
1748492203,1133385189,0,2012-10-29 09:32:13.918000+00:00,0,0
1748492203,532732480,0,2012-10-29 09:32:13.918000+00:00,0,0
1748492203,3929337192,0,2012-10-29 09:33:27.153000+00:00,1,0
1749528606,152418051,0,2012-10-30 07:27:46.072000+00:00,1,0
1749528606,3984042837,0,2012-10-30 07:27:46.072000+00:00,0,0
1749528606,3185692431,1,2012-10-30 07:27:46.072000+00:00,0,0
1749528606,823015621,0,2012-10-30 07:27:46.072000+00:00,0,0
1749528606,2428145712,0,2012-10-30 07:27:46.072000+00:00,0,0
1749528606,3251813967,0,2012-10-30 07:27:46.072000+00:00,0,0
1754474767,1752177173,0,2012-10-23 08:31:22.456000+00:00,0,0
1754474767,2639741116,0,2012-10-23 08:31:22.456000+00:00,0,0
1754474767,2529072432,0,2012-10-23 08:36:15.436000+00:00,1,0
1754474767,907302600,0,2012-10-23 08:35:43.742000+00:00,1,0
1754474767,2643833505,0,2012-10-23 08:33:25.792000+00:00,1,0
1754474767,2039358442,0,2012-10-23 08:33:21.746000+00:00,0,1
1754474767,955398943,0,2012-10-23 08:32:02.657000+00:00,1,0
1754474767,364572656,0,2012-10-23 08:31:22.456000+00:00,0,0
1754474767,2300256602,0,2012-10-23 08:31:22.456000+00:00,0,0
1754474767,2401458775,0,2012-10-23 08:31:22.456000+00:00,0,0
1754474767,771676713,0,2012-10-23 08:31:22.456000+00:00,1,0
1754904960,2298516857,0,2012-11-17 05:55:23.262000+00:00,0,0
1754904960,3285475817,0,2012-11-17 05:55:23.262000+00:00,0,0
1754904960,1146909088,0,2012-11-17 05:55:23.262000+00:00,0,0
1754904960,3976565573,0,2012-11-17 05:55:23.262000+00:00,0,0
1754904960,1651087393,0,2012-11-17 05:55:23.262000+00:00,0,0
1754904960,1405785624,0,2012-11-17 05:55:23.262000+00:00,1,0
1757951758,109156359,0,2012-09-21 16:33:41.940000+00:00,0,0
1757951758,1929917726,1,2012-09-21 16:34:06.083000+00:00,0,1
1757951758,3781958177,1,2012-09-21 16:34:06.614000+00:00,0,1
1757951758,1856268546,0,2012-09-21 16:33:41.940000+00:00,0,0
1757951758,2464636842,0,2012-09-21 16:33:41.940000+00:00,0,0
1757951758,1470187263,0,2012-09-21 16:33:41.940000+00:00,0,0
1757951758,1955143671,1,2012-09-21 16:33:41.940000+00:00,0,0
1757951758,2742796684,0,2012-09-21 16:33:41.940000+00:00,1,0
1761058217,2262994085,0,2012-10-28 08:16:19.744000+00:00,0,0
1761058217,1488068589,0,2012-10-28 08:16:19.744000+00:00,1,0
1761058217,959243663,0,2012-10-28 08:16:19.744000+00:00,0,0
1761058217,2803195749,0,2012-10-28 08:16:19.744000+00:00,0,0
1761058217,2120779072,0,2012-10-28 08:16:19.744000+00:00,0,0
1766663257,3287069160,1,2012-12-09 18:31:07.749000+00:00,1,0
1766663257,3022654050,0,2012-12-09 18:31:07.749000+00:00,0,0
1766663257,1474603767,0,2012-12-09 18:31:07.749000+00:00,0,0
1766663257,2695813245,0,2012-12-09 18:31:07.749000+00:00,0,0
1766663257,4033897440,0,2012-12-09 18:31:07.749000+00:00,0,0
1766663257,4063409178,0,2012-12-09 18:31:07.749000+00:00,0,0
1767855106,1600413013,0,2012-11-07 03:38:13.577000+00:00,0,0
1767855106,955398943,0,2012-11-07 03:38:13.577000+00:00,1,0
1767855106,4002702641,0,2012-11-07 03:38:13.577000+00:00,0,0
1767855106,3499428374,0,2012-11-07 03:50:33.216000+00:00,1,0
1767855106,3812153136,0,2012-11-07 03:38:13.577000+00:00,0,0
1767855106,1586958576,0,2012-11-07 03:38:13.577000+00:00,0,0
1767855106,897667289,0,2012-11-07 03:38:13.577000+00:00,0,0
1772941037,2102453106,0,2012-11-26 11:15:32.040000+00:00,1,0
1772941037,59229220,0,2012-11-26 11:15:32.040000+00:00,0,0
1772941037,645128809,0,2012-11-26 11:15:32.040000+00:00,0,0
1772941037,2658555390,0,2012-11-26 11:15:32.040000+00:00,0,0
1772941037,799065233,0,2012-11-26 11:15:32.040000+00:00,0,0
1772941037,2180806657,0,2012-11-26 11:15:32.040000+00:00,0,0
1774252774,445373500,0,2012-10-04 07:42:15.378000+00:00,0,0
1774252774,2554554656,0,2012-10-04 07:42:15.378000+00:00,1,0
1774252774,2529072432,0,2012-10-04 07:42:23.024000+00:00,1,0
1774252774,3632072502,0,2012-10-04 07:42:15.378000+00:00,0,0
1774252774,1996503357,0,2012-10-04 07:42:15.378000+00:00,0,0
1774252774,1390707377,0,2012-10-04 07:42:15.378000+00:00,0,0
1774252774,913747949,0,2012-10-04 07:42:15.378000+00:00,0,0
1774655165,3273736995,0,2012-10-23 20:34:03.896000+00:00,0,0
1774655165,2012232184,0,2012-10-23 20:34:03.896000+00:00,0,0
1774655165,3957104249,0,2012-10-23 20:34:03.896000+00:00,0,0
1774655165,4239152097,0,2012-10-23 20:34:03.896000+00:00,0,0
1774655165,1820037082,0,2012-10-23 20:34:03.896000+00:00,1,0
1774655165,1724902117,0,2012-10-23 20:34:03.896000+00:00,0,0
1783276120,1926323783,0,2012-10-29 05:37:54.787000+00:00,0,0
1783276120,3276213471,0,2012-10-29 05:37:54.787000+00:00,0,0
1783276120,1600413013,0,2012-10-29 05:37:54.787000+00:00,1,0
1783276120,61104529,0,2012-10-29 05:37:54.787000+00:00,0,0
1783276120,726662409,0,2012-10-29 05:37:54.787000+00:00,0,0
1783276120,955398943,0,2012-10-29 05:37:54.787000+00:00,0,0
1785235519,4079544335,0,2012-10-20 08:01:27.095000+00:00,1,0
1785235519,1361307272,0,2012-10-20 08:00:00.825000+00:00,0,1
1785235519,821546192,0,2012-10-20 08:01:29.638000+00:00,1,0
1785235519,771676713,0,2012-10-20 07:59:59.298000+00:00,0,1
1785235519,602394192,0,2012-10-20 08:00:02.349000+00:00,0,1
1785235519,2384544175,0,2012-10-20 08:01:27.095000+00:00,0,0
1785235519,1569838328,0,2012-10-20 08:01:27.095000+00:00,0,0
1785235519,2209057061,0,2012-10-20 08:01:27.095000+00:00,0,0
1785235519,1348209331,0,2012-10-20 08:01:27.095000+00:00,0,0
1785235519,800349173,0,2012-10-20 08:01:27.095000+00:00,0,0
1785235519,4249581931,0,2012-10-20 08:00:42.733000+00:00,0,1
1785235519,1736406045,0,2012-10-20 08:01:07.374000+00:00,0,1
1785235519,1236148406,0,2012-10-20 08:00:03.870000+00:00,0,1
1788141082,2232765899,0,2012-11-15 01:26:06.406000+00:00,0,0
1788141082,3304261393,0,2012-11-15 01:26:06.406000+00:00,1,0
1788141082,2567184413,0,2012-11-15 01:26:06.406000+00:00,0,0
1788141082,1116957623,0,2012-11-15 01:26:06.406000+00:00,0,0
1788141082,1665437357,0,2012-11-15 01:26:06.406000+00:00,0,0
1788141082,1940265937,0,2012-11-15 01:26:24.530000+00:00,1,0
1788141082,236468864,0,2012-11-15 01:38:07.594000+00:00,1,0
1788256739,2533424446,0,2012-11-09 14:19:58.242000+00:00,0,1
1788256739,13466907,0,2012-11-09 14:22:53.813000+00:00,0,1
1788256739,628671634,0,2012-11-09 14:22:53.826000+00:00,0,1
1788256739,3860321739,0,2012-11-09 14:23:38.894000+00:00,0,1
1788256739,4058829330,0,2012-11-09 14:16:05.687000+00:00,1,0
1788256739,1969907111,0,2012-11-09 14:16:15.737000+00:00,0,1
1788256739,4102628773,0,2012-11-09 14:18:18.442000+00:00,0,1
1788256739,2806623786,0,2012-11-09 14:18:18.413000+00:00,0,1
1788256739,1567409456,0,2012-11-09 14:32:57.190000+00:00,0,1
1788256739,3720632668,0,2012-11-09 14:32:27.442000+00:00,0,1
1788256739,3191068419,0,2012-11-09 14:16:05.687000+00:00,0,0
1788256739,1822028766,0,2012-11-09 14:32:11.348000+00:00,1,0
1788256739,2928235619,0,2012-11-09 14:16:05.687000+00:00,0,0
1788256739,3150441220,0,2012-11-09 14:28:58.464000+00:00,1,0
1788256739,3224830038,0,2012-11-09 14:16:05.687000+00:00,0,0
1788256739,222101833,0,2012-11-09 14:16:05.687000+00:00,0,0
1788256739,646247709,0,2012-11-09 14:27:49.561000+00:00,0,1
1788256739,4078988502,0,2012-11-09 14:32:22.894000+00:00,0,1
1788256739,18300872,0,2012-11-09 14:27:02.204000+00:00,0,1
1788256739,3795482697,0,2012-11-09 14:27:00.058000+00:00,0,1
1788256739,2988444536,0,2012-11-09 14:27:34.950000+00:00,0,1
1788256739,3837978989,0,2012-11-09 14:30:10.049000+00:00,0,1
1788256739,3219123961,0,2012-11-09 14:30:29.701000+00:00,0,1
1788256739,2034313231,0,2012-11-09 14:16:05.687000+00:00,0,0
1788256739,275352720,0,2012-11-09 14:30:15.106000+00:00,0,1
1788256739,1463875601,0,2012-11-09 14:23:53.479000+00:00,0,1
1788256739,4192471115,0,2012-11-09 14:26:51.984000+00:00,0,1
1788256739,1745609133,0,2012-11-09 14:32:36.493000+00:00,0,1
1793590520,38211426,0,2012-08-12 18:42:02.859000+00:00,1,0
1793590520,4172133524,0,2012-08-12 18:42:02.859000+00:00,0,0
1793590520,4012058764,0,2012-08-12 18:42:02.859000+00:00,0,0
1793590520,712966241,0,2012-08-12 18:42:02.859000+00:00,0,0
1793590520,288749001,0,2012-08-12 18:42:02.859000+00:00,0,0
1793590520,1351639930,0,2012-08-12 18:42:02.859000+00:00,0,0
1799323346,2896575744,0,2012-11-01 08:57:13.779000+00:00,0,0
1799323346,2383453267,0,2012-11-01 08:57:13.779000+00:00,0,0
1799323346,147026651,0,2012-11-01 09:24:41.202000+00:00,1,0
1799323346,2109071637,0,2012-11-01 08:57:13.779000+00:00,0,0
1799323346,1023550880,0,2012-11-01 08:57:13.779000+00:00,1,0
1799323346,3252356280,0,2012-11-01 08:57:13.779000+00:00,0,0
1799323346,192538861,0,2012-11-01 08:57:13.779000+00:00,0,0
1800702076,542538548,0,2012-09-23 11:37:13.208000+00:00,0,0
1800702076,1535764133,0,2012-09-23 11:37:13.208000+00:00,0,0
1800702076,268669105,0,2012-09-23 11:37:13.208000+00:00,0,0
1800702076,1596190412,0,2012-09-23 11:37:13.208000+00:00,1,0
1800702076,1657194917,0,2012-09-23 11:37:13.208000+00:00,0,0
1800702076,2627400380,0,2012-09-23 11:37:13.208000+00:00,0,0
1803816912,3368523631,0,2012-11-11 03:59:02.069000+00:00,1,0
1803816912,3856381135,0,2012-11-11 03:58:48.478000+00:00,0,0
1803816912,3295345325,0,2012-11-11 03:58:48.478000+00:00,0,0
1803816912,3397699384,0,2012-11-11 03:58:48.478000+00:00,0,0
1803816912,3499428374,0,2012-11-11 03:58:48.478000+00:00,0,0
1803816912,3689903524,0,2012-11-11 03:58:48.478000+00:00,0,0
1803816912,4002607728,0,2012-11-11 03:58:58.537000+00:00,1,0
1803816912,3812153136,0,2012-11-11 03:58:48.478000+00:00,1,0
1804164018,794450376,0,2012-10-31 19:32:50.373000+00:00,0,0
1804164018,2352676247,0,2012-10-31 19:32:50.373000+00:00,0,0
1804164018,1845786756,0,2012-10-31 19:32:50.373000+00:00,0,0
1804164018,2479854230,0,2012-10-31 19:32:50.373000+00:00,1,0
1804164018,899234866,0,2012-10-31 19:32:50.373000+00:00,0,0
1804164018,1859823732,0,2012-10-31 19:32:50.373000+00:00,0,0
1805025807,1776393554,0,2012-10-30 17:41:52.201000+00:00,0,0
1805025807,2212943097,0,2012-10-30 17:41:52.201000+00:00,0,0
1805025807,534708903,0,2012-10-30 17:41:52.201000+00:00,0,0
1805025807,2628680570,0,2012-10-30 17:41:52.201000+00:00,0,0
1805025807,1829799030,0,2012-10-30 17:41:52.201000+00:00,1,0
1805025807,1699561506,0,2012-10-30 17:41:52.201000+00:00,0,0
1808101898,1019900859,0,2012-10-30 15:33:05.908000+00:00,0,0
1808101898,1331721799,0,2012-10-30 15:33:07.946000+00:00,1,0
1808101898,1196882187,0,2012-10-30 15:33:05.908000+00:00,0,0
1808101898,2599698872,0,2012-10-30 15:33:05.908000+00:00,1,0
1808101898,1693226702,0,2012-10-30 15:33:05.908000+00:00,0,0
1808101898,1241270051,0,2012-10-30 15:33:05.908000+00:00,0,0
1808101898,390341495,0,2012-10-30 15:33:05.908000+00:00,0,0
1809934947,1074521155,0,2012-09-27 15:17:18.081000+00:00,0,0
1809934947,3318022618,0,2012-09-27 15:17:18.081000+00:00,0,0
1809934947,3929507420,0,2012-09-27 15:17:18.081000+00:00,0,0
1809934947,1205670273,0,2012-09-27 15:17:18.081000+00:00,1,0
1809934947,2790637805,0,2012-09-27 15:17:18.081000+00:00,0,0
1809934947,496131340,0,2012-09-27 15:17:18.081000+00:00,0,0
1815238419,1852872937,0,2012-10-26 01:39:09.442000+00:00,0,0
1815238419,2153037761,0,2012-10-26 01:39:09.442000+00:00,0,0
1815238419,2824024899,0,2012-10-26 01:39:09.442000+00:00,0,0
1815238419,1426337764,0,2012-10-26 01:39:09.442000+00:00,1,0
